ID,X,Y,Z
2263,327925.8215,6292611.766,-10
2264,328545.7347,6293023.02,-0.429871529
2265,327733.013,6292519.709,-1.241303086
2266,327565.8703,6292439.448,-0.923615932
2267,327465.938,6292255.353,-0.22529
2268,327454.2855,6292436.55,-0.821578026
2269,324762.0656,6289738.43,0
2270,328304.0018,6285628.737,-5.009426117
2271,328208.3338,6285645.746,-4.661458969
2272,328112.6609,6285662.751,-2.946868896
2273,328016.984,6285679.757,-1.643000007
2274,329394.5022,6286107.427,-0.155903265
2275,329389.5082,6286026.555,-0.107479736
2276,337325.1533,6298283.526,-0.5
2277,337598.8196,6298208.489,-0.5
2278,328311.0363,6292910.673,-7
2279,328172.6238,6292848.7,-10
2280,328449.497,6292972.64,-0.617612839
2281,328034.2548,6292786.719,-10
2282,327895.9336,6292724.736,-10
2283,327692.5248,6292649.641,-1.425635934
2284,328399.5315,6293027.652,-0.788048089
2285,327530.4029,6292601.229,-0.367107898
2286,327457.096,6292611.921,-0.350699991
2287,327317.6837,6292332.553,-0.200407058
2288,327348.9634,6292488.061,-0.87715292
2289,327385.6348,6292641.508,-0.309659362
2290,324731.0868,6289552.502,0
2291,328324.332,6285422.723,-5.385702133
2292,328234.3613,6285422.228,-4.658782959
2293,328144.3871,6285421.734,-2.708265066
2294,328054.4088,6285421.238,-1.669165015
2295,337327.8814,6298454.771,-3.55E-07
2296,337766.7742,6298248.696,-0.5
2297,328267.8918,6292985.463,-6.999999046
2298,328136.831,6292943.254,-9.99995327
2299,328005.6565,6292901.009,-10
2300,327874.4112,6292858.74,-10
2301,327678.2412,6292811.234,-2.120948076
2302,328388.7764,6293099.314,-1.146170974
2303,328258.3012,6293078.863,-5.531880856
2304,327154.5456,6292448.736,-0.15977712
2305,327209.8496,6292568.799,-0.868206978
2306,327265.1802,6292688.925,-0.326555997
2307,324644.0743,6289381.875,0
2308,328440.3802,6285222.132,-4.54631424
2309,328349.1123,6285196.772,-5.576528072
2310,328257.9947,6285171.455,-2.537519932
2311,328166.9804,6285146.169,-0.44964543
2312,337914.1683,6298190.333,-2.61E-07
2313,328130.9182,6293058.366,-9
2314,328003.4051,6293037.846,-9
2315,327875.8122,6293017.305,-9
2316,327687.1578,6292999.768,-3.217689037
2317,328400.7547,6293171.632,-0.922798574
2318,328272.939,6293173.433,-5.144491673
2319,328150.7579,6293175.108,-9
2320,326954.2977,6292583.806,-0.20981811
2321,327038.296,6292646.387,-0.872683585
2322,327044.4967,6292742.581,-0.38786912
2323,324494.2357,6289264.683,0
2324,328600.4361,6284962.544,-2.552061796
2325,328807.7473,6284943.587,-1.427556992
2326,328492.4682,6284952.957,-7.629854202
2327,328384.6981,6284943.386,-1.231822014
2328,328277.3589,6284933.853,-0.520437717
2329,328028.4138,6293176.781,-9
2330,327905.976,6293178.454,-9
2331,327726.9829,6293191.455,-3.920055389
2332,328431.9373,6293273.181,-0.95805496
2333,328309.9172,6293292.328,-5.130099297
2334,328195.9761,6293310.457,-9
2335,328082.3404,6293328.621,-9
2336,326789.4147,6292695.585,-0.329331011
2337,326809.0537,6292820.784,-0.423254997
2338,326816.8599,6292933.034,-1.40E-07
2339,324322.248,6289197.002,0
2340,328663.7257,6284661.664,-2.471554756
2341,328854.191,6284728.063,-1.247203231
2342,328543.4146,6284698.68,-6.138107777
2343,328423.1518,6284735.68,-2.163892984
2344,328302.966,6284772.657,-0.764415741
2345,327968.699,6293346.818,-9
2346,327807.5952,6293379.14,-2.900000572
2347,328471.128,6293403.77,-1.292866468
2348,328353.7528,6293432.216,-5.655834198
2349,328246.6433,6293458.266,-8.999999046
2350,328140.4669,6293484.073,-9
2351,328034.2798,6293509.922,-9
2352,326667.4179,6292701.913,-0.476619005
2353,326649.9461,6292823.709,-0.342604041
2354,324136.1932,6289153.761,0
2355,328631.9125,6284473.796,-2.797988176
2356,328504.4926,6284527.904,-4.641989231
2357,328377.0773,6284582.011,-1.638324022
2358,328249.6669,6284636.119,-1.089679003
2359,327888.4756,6293548.294,-9.832126617
2360,328532.3145,6293525.792,-0.992284
2361,328409.1914,6293565.454,-5.580536842
2362,328299.5375,6293600.944,-9
2363,328191.6045,6293635.843,-9
2364,328083.6714,6293670.76,-9
2365,327939.9089,6293716.749,-6.556192875
2366,326538.1564,6292628.434,-0.5
2367,326524.6538,6292727.953,-0.5
2368,323894.1024,6289111.234,0.499999911
2369,328552.5871,6284349.925,-3.320513964
2370,328721.5496,6284276.898,-1.510601401
2371,328419.4,6284410.51,-3.713974953
2372,328286.2169,6284471.093,-1.358553052
2373,328153.039,6284531.677,-1.023118973
2374,328590.34,6293645.028,-0.724038064
2375,328458.9772,6293700.226,-5.674875736
2376,328344.5606,6293748.95,-9
2377,328232.6615,6293796.677,-9
2378,328120.7421,6293844.442,-9
2379,327977.2054,6293902.259,-4.315407753
2380,326372.2555,6292556.614,-0.5
2381,326351.2436,6292650.668,-0.5
2382,323585.0326,6289055.08,0.5
2383,328423.4527,6284240.048,-4.443155766
2384,328588.0995,6284105.595,-1.302700162
2385,328699.823,6284154.983,-1.370478034
2386,328291.5429,6284309.86,-2.596470118
2387,328929.3479,6284198.313,-0.659013987
2388,328159.6302,6284379.677,-1.428861022
2389,328027.7145,6284449.496,-1.235365987
2390,328624.8802,6293779.986,-3.000000477
2391,328480.2373,6293852.435,-6.643094063
2392,328357.8616,6293917.141,-9
2393,328263.4197,6293933.413,-9
2394,328182.1352,6294007.623,-9
2395,328035.4429,6294078.687,-4
2396,323351.0751,6288998.972,0.5
2397,328292.1216,6284159.675,-3.822061062
2398,328471.7429,6284023.946,-1.104564905
2399,328159.0758,6284236.095,-2.166297436
2400,328736.5797,6283932.751,-0.47759828
2401,328633.339,6283870.923,-0.576647997
2402,328026.03,6284312.519,-1.626799703
2403,327892.9841,6284388.941,-1.061151028
2404,327793.9555,6284490.505,-0.784643054
2405,328656.5786,6293904.987,-5
2406,328512.6283,6293986.58,-6
2407,328394.1116,6294057.422,-9
2408,328275.589,6294128.305,-9
2409,328138.9565,6294204.774,-4.706404686
2410,323090.0754,6289001.517,0.5
2411,328111.4804,6284071.69,-5.33988142
2412,327990.6037,6284158.779,-2.327162981
2413,327869.7875,6284245.818,-2.471932888
2414,328814.1044,6283811.633,-0.459548026
2415,328707.1667,6283793.89,-0.59583199
2416,327749.0784,6284332.787,-1.193621159
2417,328708.9099,6294026.561,-8
2418,328578.8076,6294109.556,-9
2419,328475.481,6294181.523,-9
2420,328372.1273,6294253.537,-9
2421,328258.2101,6294327.861,-9
2422,328210.0932,6294488.27,-6
2423,322888.5383,6289078.683,0.5
2424,327899.8111,6283959.126,-3.192739964
2425,327945.3593,6283852.517,-3.191860914
2426,327799.3166,6284064.66,-2.270201921
2427,327698.8486,6284170.166,-2.443450928
2428,327598.4206,6284275.634,-1.673056126
2429,328887.3396,6283686.103,-0.362558007
2430,328773.8532,6294153.589,-10.99999905
2431,328649.1462,6294242.724,-11
2432,328554.1255,6294319.8,-11
2433,328459.0933,6294396.895,-11
2434,328359.8402,6294474.044,-10.99999523
2435,328312.2573,6294559.457,-6.000010014
2436,328397.8601,6294680.232,-6.000038624
2437,322757.6284,6289155.914,0.5
2438,327698.5315,6283882.437,-3.881936073
2439,327804.7563,6283797.713,-3.64963007
2440,327615.5257,6283997.473,-2.384888887
2441,327532.5304,6284112.498,-2.014065027
2442,327449.5444,6284227.507,-1.975540996
2443,328829.849,6294302.507,-12
2444,328719.3069,6294387.514,-12
2445,328636.9025,6294460.533,-12
2446,328554.4778,6294533.523,-12
2447,328472.0319,6294606.488,-11.99999905
2448,328493.5561,6294800.675,-0.937421918
2449,328599.5123,6294728.405,-13
2450,327500.8427,6283857.943,-4.533134937
2451,327501.3737,6283734,-4.709355831
2452,327433.921,6283968.58,-2.67988801
2453,327366.9967,6284079.222,-2.214914083
2454,327300.0664,6284189.869,-2.715903759
2455,328911.5076,6294492.825,-13
2456,328815.2279,6294559.227,-13
2457,328743.3877,6294615.643,-13
2458,328671.4832,6294672.034,-13
2459,328567.5206,6294914.116,-0.834152818
2460,328487.4487,6294980.413,-0.090315342
2461,328728.0171,6294852.904,-14.00000095
2462,328683.2963,6294905.91,-14.9999733
2463,328796.5514,6294813.947,-14
2464,327317.2845,6283853.082,-3.247377157
2465,327375.1417,6283734,-3.908719063
2466,327262.2044,6283953.614,-3.3334589
2467,327207.119,6284054.147,-2.756226063
2468,327152.0353,6284154.686,-4.044567108
2469,329023.6187,6294689.201,-14
2470,328933.4128,6294735.988,-14
2471,328865.0162,6294774.977,-14
2472,328652.2843,6295052.94,-0.764962912
2473,328540.2484,6295090.023,-0.209697023
2474,328766.8027,6295015.111,-1.000006437
2475,328853.8279,6294978.673,-10.00014591
2476,328918.7226,6294951.827,-15
2477,328983.5164,6294924.959,-15
2478,327148.1505,6283851.033,-2.688205957
2479,327099.8503,6283944.652,-3.80816102
2480,327051.5556,6284038.273,-3.663618088
2481,327003.2558,6284131.893,-4.236888885
2482,329131.9523,6294864.477,-15
2483,329048.2105,6294898.067,-15
2484,328696.4034,6295196.441,-0.518940628
2485,328585.698,6295233.766,-0.250807494
2486,328870.2894,6295144.553,-1
2487,328782.8743,6295199.483,-0.724559724
2488,328511.791,6295295.113,-0.032515496
2489,328978.1372,6295114.064,-16
2490,329051.2708,6295095.128,-16
2491,329082.03,6295051.39,-16
2492,329155.454,6295065.997,-15.99999809
2493,326993.4134,6283853.578,-2.715153694
2494,326947.1739,6283945.099,-4.249703884
2495,326900.9298,6284036.619,-4.257041931
2496,326854.6893,6284128.142,-4.009654999
2497,329244.2421,6295039.456,-10.00002003
2498,328738.378,6295354.449,-0.408697993
2499,328636.1972,6295387.226,-0.226766005
2500,328840.5443,6295321.678,-0.664923251
2501,328534.0005,6295420.008,-0.040698003
2502,328969.0918,6295282.4,-1.000000954
2503,329088.7373,6295253.883,-18
2504,329173.3497,6295244.822,-18
2505,329257.6982,6295235.775,-18
2506,329355.9818,6295221.086,-10.00012493
2507,326851.5513,6283858.343,-2.304796457
2508,326803.7075,6283950.824,-5.427859783
2509,326755.8661,6284043.305,-4.48348999
2510,326708.0236,6284135.789,-3.759771109
2511,329496.7224,6295234.375,-0.108914144
2512,328789.5221,6295487.947,-0.407126993
2513,328676.4423,6295505.28,-0.228127256
2514,328904.0397,6295465.571,-0.671193957
2515,328564.1748,6295518.408,-0.051649671
2516,329044.2778,6295432.409,-1.000019431
2517,329169.8593,6295412.505,-19
2518,329255.5121,6295417.766,-19
2519,329340.8718,6295423.081,-19
2520,329437.1347,6295423.461,-10.00000286
2521,329569.3573,6295437.844,-0.301060677
2522,326746.792,6283791.154,-3.189354897
2523,326683.6466,6283879.299,-6.650702953
2524,326620.497,6283967.451,-5.236238003
2525,326557.3443,6284055.605,-4.008379936
2526,329667.2634,6295245.946,-0.183200002
2527,329727.6275,6295399.761,-0.177210003
2528,328824.4815,6295598.588,-0.506370842
2529,328751.5333,6295621.217,-0.44597429
2530,328679.0658,6295599.553,-0.29558602
2531,328930.6229,6295585.271,-0.753750265
2532,328575.6827,6295587.255,-0.124304265
2533,329077.4449,6295580.25,-1.000003695
2534,329191.4254,6295588.363,-20
2535,329262.288,6295615.945,-20
2536,329332.8374,6295643.521,-20
2537,329410.6625,6295667.201,-10.0000248
2538,329534.7513,6295648.295,-0.1214353
2539,326695.3035,6283645.954,-3.412688971
2540,326618.9531,6283708.671,-4.805871964
2541,326542.5529,6283771.429,-6.774858952
2542,326466.1215,6283834.21,-4.966639519
2543,329852.2152,6295184.455,-0.110281035
2544,329887.5362,6295303.445,-0.200570986
2545,328836.7643,6295681.006,-0.702466965
2546,328750.8688,6295687.866,-0.62030828
2547,328923.839,6295667.639,-0.784116924
2548,328667.5105,6295675.786,-0.432052314
2549,328584.3978,6295650.722,-0.193909004
2550,329048.1417,6295705.256,-1.000000954
2551,329134.483,6295760.619,-19
2552,329182.0525,6295804.876,-19
2553,329229.5951,6295849.131,-19
2554,329279.8175,6295892.1,-10.90007782
2555,326676.2284,6283482.175,-4.815409184
2556,326600.6331,6283500.044,-5.597496986
2557,326524.8682,6283517.953,-7.760941982
2558,326449.0145,6283535.883,-3.350758076
2559,330027.9143,6295132.884,-0.084340036
2560,330034.2363,6295229.99,-0.180877954
2561,328875.1431,6295794.068,-1
2562,328783.8985,6295801.397,-1
2563,328965.2363,6295771.857,-1
2564,328711.6813,6295808.6,-1
2565,328642.8154,6295763.024,-1
2566,328556.9289,6295724.989,-0.999988377
2567,329030.7069,6295866.071,-17
2568,329065.6053,6295927.37,-17
2569,329100.7359,6295988.37,-17
2570,329135.97,6296049.758,-10.00095081
2571,326702.5767,6283324.04,-6.478629112
2572,326643.9508,6283298.295,-6.083755016
2573,326585.3496,6283272.561,-5.86298418
2574,326526.7616,6283246.833,-5.332095623
2575,326468.6667,6283196.667,-5.243649006
2576,328928.6091,6295907.55,-15
2577,328815.7332,6295919.933,-13
2578,328703.6239,6295896.641,-10.99999905
2579,328594.7026,6295852.791,-9
2580,328490.4962,6295807.939,-6
2581,328407.9032,6295740.722,-6
2582,328950.435,6295990.016,-15
2583,328973.1823,6296071.772,-15
2584,328996.2469,6296154.41,-15
2585,326785.7258,6283156.961,-6.527541161
2586,326738.4736,6283116.858,-6.67999506
2587,326691.2177,6283076.755,-7.345220089
2588,326643.9586,6283036.65,-8.083342552
2589,326536.5496,6282909.609,-7.114768028
2590,328816.7656,6296014.049,-13
2591,328682.3443,6295986.833,-11
2592,328551.6375,6295937.093,-9
2593,328424.3116,6295891.826,-9
2594,328320.8707,6295820.301,-9
2595,328351.0308,6295647.827,-6
2596,328251.3667,6295716.17,-9
2597,328819.3731,6296106.969,-13
2598,328822.5011,6296201.128,-13
2599,328764.7333,6296306.467,-1.814706087
2600,326886.8044,6282988.861,-7.258540154
2601,326827.9545,6282957.275,-7.532083988
2602,326769.1038,6282925.685,-8.056937218
2603,326710.2509,6282894.102,-8.463539124
2604,326586.9155,6282784.472,-8.123991013
2605,326311.4458,6282723.048,-8.021332741
2606,326354.6885,6282618.541,-8.373400688
2607,328650.5263,6296115.397,-11
2608,328637.6723,6296047.113,-11
2609,328508.5697,6296021.41,-9
2610,328358.0776,6295975.765,-9
2611,328233.8206,6295899.892,-8.999999046
2612,328151.6521,6295784.548,-8.999998093
2613,328296.5886,6295530.712,-6.000002384
2614,328199.2724,6295591.704,-9
2615,328101.9501,6295652.698,-9
2616,328631.5341,6296205.903,-11
2617,328627.8,6296308.9,-1.510061264
2618,328508.2551,6296394.169,-0.438089013
2619,326976.313,6282813.989,-7.356768608
2620,326895.1267,6282788.034,-7.690180302
2621,326826.9617,6282799.15,-7.661999226
2622,326783.2677,6282750.06,-7.653433323
2623,326637.261,6282659.394,-4.723118782
2624,326397.9326,6282514.032,-8.483419418
2625,326049.5547,6282577.679,-6.783302784
2626,326097.6405,6282489.055,-10.42180061
2627,326145.7323,6282400.41,-9.161826134
2628,328469.575,6296102.707,-9
2629,328430.7279,6296186.752,-9
2630,328297.0323,6296056.182,-7
2631,328152.945,6295975.678,-6
2632,328058.7563,6295849.376,-6
2633,328011.0247,6295710.705,-9
2634,328235.4208,6295397.784,-6.000058651
2635,328149.213,6295461.978,-9
2636,328063.0049,6295526.171,-9
2637,327982.6635,6295587.43,-9
2638,328403.8833,6296279.3,-2.362490654
2639,328349.7664,6296537.325,-0.591247082
2640,328274.0705,6296368.493,-1.0830791
2641,328401.527,6296701.77,-0.201883957
2642,327090.6451,6282647.578,-6.2310462
2643,326988.4332,6282596.561,-7.15094614
2644,326886.4705,6282545.668,-6.779342175
2645,326439.2547,6282437.893,-3.215860128
2646,325808.5182,6282388.739,-10.96574688
2647,325889.107,6282361.08,-11.26464939
2648,325889.4963,6282272.729,-12.26890469
2649,325966.2659,6282210.91,-9.807041168
2650,328236.2509,6296139.953,-7
2651,328160.5394,6296251.497,-2.782711029
2652,328072.8069,6296055.328,-6
2653,327966.8169,6295918.614,-6
2654,327921.7299,6295772.7,-6.000001907
2655,327903.8281,6295652.463,-6.000016212
2656,328173.2856,6295265.05,-6.000057697
2657,328096.1287,6295332.727,-9
2658,328018.9714,6295400.405,-9
2659,327947.2735,6295465.195,-9
2660,327876.9663,6295533.552,-6.000006199
2661,328203.8333,6296611.13,-1.924915791
2662,328133.6058,6296425.594,-2.231826782
2663,328299.1451,6296796.071,-1.5
2664,328409.3159,6296948.336,-1.5
2665,325600.7258,6282176.877,-9.117652893
2666,325668.7037,6282105.383,-12.94561005
2667,326040,6282104,-6.628682137
2668,328021.6537,6296182.629,-3.348774433
2669,328019.3793,6296384.698,-1.500011325
2670,327928.4809,6296248.861,-1.637281775
2671,327831.0271,6295977.795,0.049999472
2672,327776.9618,6295833.493,0.114569992
2673,327772.3316,6295710.323,0.080570996
2674,327757.9997,6295597.157,0.042693
2675,328110.5759,6295132.476,-8.000004768
2676,328041.2465,6295203.88,-9
2677,327971.9178,6295275.282,-9
2678,327907.6965,6295343.856,-9
2679,327844.7613,6295415.785,-8.000002861
2680,327738.6623,6295484.974,0.045896001
2681,328078.1539,6296594.449,-1.499996185
2682,328166.86,6296811.933,-1.499997854
2683,328252.1769,6297002.72,-1.500000477
2684,328538.7375,6297064.147,-0.555625975
2685,328326.2463,6297164.546,-1.5
2686,325368.2533,6281950.86,-11.69773293
2687,325459.4491,6281899.374,-11.03559494
2688,325235.185,6282110.23,-9.550723076
2689,325268.9303,6281991.223,-11.55140495
2690,327942.0169,6296407.244,-2.023133755
2691,327988.5233,6296606.167,-0.96963799
2692,327846.8323,6296446.091,-2.428689957
2693,327875.0716,6296529.623,-1.820842505
2694,327644.9495,6296052.626,0.25
2695,327584.6154,6295895.367,0.25
2696,327585.8732,6295742.701,0.25
2697,327618.548,6295640.02,0.25
2698,327585.5949,6295560.043,0.25
2699,328036.7111,6295007.344,-10
2700,327976.7619,6295081.182,-10
2701,327916.8084,6295155.021,-10
2702,327861.5423,6295226.193,-10
2703,327807.4792,6295300.435,-10
2704,327712.0872,6295374.947,0.057545003
2705,327577.4607,6295446.491,0.25
2706,328062.7856,6296823.548,-0.529120266
2707,328127.341,6297023.156,-1.802466154
2708,328158.3985,6297199.786,-0.462418735
2709,328674.3557,6297172.161,-0.434896022
2710,328395.4161,6297322.466,-1.5
2711,328165.6692,6297360.365,-0.113987356
2712,325243.8769,6281723.409,-13.61688232
2713,325355.0721,6281708.437,-9.991138458
2714,325031.588,6282064.673,-6.380567074
2715,324892.2547,6282072.007,-8.457118034
2716,327921.4109,6296666.675,-0.962781012
2717,327980.8503,6296846.652,-0.202290997
2718,327763.6641,6296599.363,0.5
2719,327808.0076,6296637.527,0.5
2720,327855.3515,6296729.988,-0.585059941
2721,327466.2002,6296098.013,0.5
2722,327401.0349,6295944.701,0.5
2723,327414.0762,6295774.694,0.250000328
2724,327439.4698,6295629.661,0.5
